,code_site,code_station,grandeur_hydro,date_debut_serie,date_fin_serie,statut_serie,code_systeme_alti_serie,date_obs,resultat_obs,code_methode_obs,libelle_methode_obs,code_qualification_obs,libelle_qualification_obs,continuite_obs_hydro,longitude,latitude
2370,L8523010,L852301001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:50:00Z,1838.0,0,Mesure,16,Non qualifiée,True,-0.089621633,47.097294782
2371,L8523010,L852301001,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:50:00Z,6670.0,12,Interpolation,16,Non qualifiée,True,-0.089621633,47.097294782
2372,L8602110,L860211002,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:50:00Z,2244.0,0,Mesure,16,Non qualifiée,True,-0.080336082,47.215744977
2373,L8602110,L860211002,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:50:00Z,53400.0,12,Interpolation,12,Douteuse,True,-0.080336082,47.215744977
2374,L8700010,L870001020,H,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:50:00Z,2511.0,0,Mesure,16,Non qualifiée,True,-0.230904781,47.345018049
2375,M5014210,M501421020,H,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:50:00Z,835.0,0,Mesure,16,Non qualifiée,True,-0.509225007,47.375686585
2376,M5014210,M501421020,Q,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:50:00Z,857.0,12,Interpolation,16,Non qualifiée,True,-0.509225007,47.375686585
2377,M5102010,M510201010,H,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:50:00Z,902.0,0,Mesure,16,Non qualifiée,True,-0.374479334,47.19299553
2378,M5102010,M510201010,Q,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:50:00Z,2280.0,12,Interpolation,16,Non qualifiée,True,-0.374479334,47.19299553
2379,M5124310,M512431010,H,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:50:00Z,460.0,0,Mesure,16,Non qualifiée,True,-0.481930752,47.223633643
2380,M5214010,M521401020,H,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:50:00Z,647.0,0,Mesure,16,Non qualifiée,True,-0.621667188,47.302060918
2381,M5214010,M521401020,Q,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:50:00Z,1760.0,12,Interpolation,12,Douteuse,True,-0.621667188,47.302060918
2382,M5222010,M522201010,H,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:50:00Z,986.0,0,Mesure,16,Non qualifiée,True,-0.632160202,47.316359144
2383,M5222010,M522201010,Q,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:50:00Z,6780.0,12,Interpolation,12,Douteuse,True,-0.632160202,47.316359144
2384,M7005610,M700561010,H,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:50:00Z,351.0,0,Mesure,16,Non qualifiée,True,-0.555234501,46.701244389
2385,M7005610,M700561010,Q,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:50:00Z,1700.0,12,Interpolation,16,Non qualifiée,True,-0.555234501,46.701244389
2386,M7022410,M702241010,H,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:50:00Z,1482.0,0,Mesure,16,Non qualifiée,True,-0.700056248,46.810942065
2387,M7022410,M702241010,Q,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:50:00Z,10600.0,12,Interpolation,16,Non qualifiée,True,-0.700056248,46.810942065
2388,M7032430,M703243010,H,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:50:00Z,781.0,0,Mesure,16,Non qualifiée,True,-0.888052612,46.959047727
2389,M7044010,M704401010,H,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:50:00Z,453.0,0,Mesure,16,Non qualifiée,True,-0.799835502,46.964018371
2390,M7044010,M704401010,Q,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:50:00Z,1730.0,12,Interpolation,16,Non qualifiée,True,-0.799835502,46.964018371
2391,L8122120,L812212001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:45:00Z,471.0,0,Mesure,16,Non qualifiée,True,-0.166850805,46.786083352
2392,L8122120,L812212004,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:45:00Z,1035.0,0,Mesure,16,Non qualifiée,True,-0.172030814,46.763977532
2393,L8122120,L812212004,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:45:00Z,11100.0,12,Interpolation,16,Non qualifiée,True,-0.172030814,46.763977532
2394,L8134020,L813402001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:45:00Z,881.0,0,Mesure,16,Non qualifiée,True,-0.19111622,46.77429523
2395,L8134020,L813402001,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:45:00Z,3560.0,12,Interpolation,16,Non qualifiée,True,-0.19111622,46.77429523
2396,L8142110,L814211001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:45:00Z,622.0,0,Mesure,16,Non qualifiée,True,-0.139912183,46.883600346
2397,L8142110,L814211001,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:45:00Z,13700.0,12,Interpolation,16,Non qualifiée,True,-0.139912183,46.883600346
2398,L8213010,L821301001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:45:00Z,835.0,0,Mesure,16,Non qualifiée,True,-0.186961428,46.92308205
2399,L8213010,L821301001,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:45:00Z,4310.0,12,Interpolation,16,Non qualifiée,True,-0.186961428,46.92308205
2400,L8222110,L822211001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:45:00Z,1447.0,0,Mesure,16,Non qualifiée,True,-0.191248779,46.952492153
2401,L8222110,L822211001,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:45:00Z,18500.0,12,Interpolation,16,Non qualifiée,True,-0.191248779,46.952492153
2402,L8343010,L834301001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:45:00Z,806.0,0,Mesure,16,Non qualifiée,True,-0.356461584,46.997660056
2403,L8343010,L834301001,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:45:00Z,10000.0,12,Interpolation,16,Non qualifiée,True,-0.356461584,46.997660056
2404,L8402110,L840211001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:45:00Z,211.0,0,Mesure,16,Non qualifiée,True,-0.154410668,47.135904691
2405,L8402110,L840211002,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:45:00Z,1092.0,0,Mesure,16,Non qualifiée,True,-0.142074829,47.144899181
2406,L8402110,L840211002,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:45:00Z,32600.0,12,Interpolation,16,Non qualifiée,True,-0.142074829,47.144899181
2407,L8523010,L852301001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:45:00Z,1838.0,0,Mesure,16,Non qualifiée,True,-0.089621633,47.097294782
2408,L8523010,L852301001,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:45:00Z,6670.0,12,Interpolation,16,Non qualifiée,True,-0.089621633,47.097294782
2409,L8602110,L860211002,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:45:00Z,2246.0,0,Mesure,16,Non qualifiée,True,-0.080336082,47.215744977
2410,L8602110,L860211002,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:45:00Z,53500.0,12,Interpolation,12,Douteuse,True,-0.080336082,47.215744977
2411,L8000010,L800001020,H,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,1943.0,0,Mesure,16,Non qualifiée,True,-0.075428626,47.262418207
2412,L8000010,L800001020,Q,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,1300000.0,12,Interpolation,16,Non qualifiée,True,-0.075428626,47.262418207
2413,L8000010,L800001030,H,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,2093.0,0,Mesure,16,Non qualifiée,True,0.062725437,47.21563207
2414,L8122120,L812212001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,469.0,0,Mesure,16,Non qualifiée,True,-0.166850805,46.786083352
2415,L8122120,L812212004,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,1036.0,0,Mesure,16,Non qualifiée,True,-0.172030814,46.763977532
2416,L8122120,L812212004,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,11100.0,12,Interpolation,16,Non qualifiée,True,-0.172030814,46.763977532
2417,L8134020,L813402001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,881.0,0,Mesure,16,Non qualifiée,True,-0.19111622,46.77429523
2418,L8134020,L813402001,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,3560.0,12,Interpolation,16,Non qualifiée,True,-0.19111622,46.77429523
2419,L8142110,L814211001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,621.0,0,Mesure,16,Non qualifiée,True,-0.139912183,46.883600346
2420,L8142110,L814211001,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,13700.0,12,Interpolation,16,Non qualifiée,True,-0.139912183,46.883600346
2421,L8213010,L821301001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,833.0,0,Mesure,16,Non qualifiée,True,-0.186961428,46.92308205
2422,L8213010,L821301001,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,4280.0,12,Interpolation,16,Non qualifiée,True,-0.186961428,46.92308205
2423,L8222110,L822211001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,1447.0,0,Mesure,16,Non qualifiée,True,-0.191248779,46.952492153
2424,L8222110,L822211001,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,18500.0,12,Interpolation,16,Non qualifiée,True,-0.191248779,46.952492153
2425,L8343010,L834301001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,814.0,0,Mesure,16,Non qualifiée,True,-0.356461584,46.997660056
2426,L8343010,L834301001,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,10200.0,12,Interpolation,16,Non qualifiée,True,-0.356461584,46.997660056
2427,L8402110,L840211001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,211.0,0,Mesure,16,Non qualifiée,True,-0.154410668,47.135904691
2428,L8402110,L840211002,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,1095.0,0,Mesure,16,Non qualifiée,True,-0.142074829,47.144899181
2429,L8402110,L840211002,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,32700.0,12,Interpolation,16,Non qualifiée,True,-0.142074829,47.144899181
2430,L8523010,L852301001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,1837.0,0,Mesure,16,Non qualifiée,True,-0.089621633,47.097294782
2431,L8523010,L852301001,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,6660.0,12,Interpolation,16,Non qualifiée,True,-0.089621633,47.097294782
2432,L8602110,L860211002,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,2248.0,0,Mesure,16,Non qualifiée,True,-0.080336082,47.215744977
2433,L8602110,L860211002,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,53600.0,12,Interpolation,12,Douteuse,True,-0.080336082,47.215744977
2434,L8700010,L870001020,H,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,2514.0,0,Mesure,16,Non qualifiée,True,-0.230904781,47.345018049
2435,M5014210,M501421020,H,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,835.0,0,Mesure,16,Non qualifiée,True,-0.509225007,47.375686585
2436,M5014210,M501421020,Q,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,857.0,12,Interpolation,16,Non qualifiée,True,-0.509225007,47.375686585
2437,M5102010,M510201010,H,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,902.0,0,Mesure,16,Non qualifiée,True,-0.374479334,47.19299553
2438,M5102010,M510201010,Q,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,2280.0,12,Interpolation,16,Non qualifiée,True,-0.374479334,47.19299553
2439,M5124310,M512431010,H,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,460.0,0,Mesure,16,Non qualifiée,True,-0.481930752,47.223633643
2440,M5214010,M521401020,H,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,647.0,0,Mesure,16,Non qualifiée,True,-0.621667188,47.302060918
2441,M5214010,M521401020,Q,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,1760.0,12,Interpolation,12,Douteuse,True,-0.621667188,47.302060918
2442,M5222010,M522201010,H,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,991.0,0,Mesure,16,Non qualifiée,True,-0.632160202,47.316359144
2443,M5222010,M522201010,Q,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,6860.0,12,Interpolation,12,Douteuse,True,-0.632160202,47.316359144
2444,M7005610,M700561010,H,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,350.0,0,Mesure,16,Non qualifiée,True,-0.555234501,46.701244389
2445,M7005610,M700561010,Q,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,1680.0,12,Interpolation,16,Non qualifiée,True,-0.555234501,46.701244389
2446,M7022410,M702241010,H,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,1480.0,0,Mesure,16,Non qualifiée,True,-0.700056248,46.810942065
2447,M7022410,M702241010,Q,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,10600.0,12,Interpolation,16,Non qualifiée,True,-0.700056248,46.810942065
2448,M7032430,M703243010,H,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,780.0,0,Mesure,16,Non qualifiée,True,-0.888052612,46.959047727
2449,M7044010,M704401010,H,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,453.0,0,Mesure,16,Non qualifiée,True,-0.799835502,46.964018371
2450,M7044010,M704401010,Q,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:40:00Z,1730.0,12,Interpolation,16,Non qualifiée,True,-0.799835502,46.964018371
2451,L8122120,L812212001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:35:00Z,471.0,0,Mesure,16,Non qualifiée,True,-0.166850805,46.786083352
2452,L8122120,L812212004,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:35:00Z,1037.0,0,Mesure,16,Non qualifiée,True,-0.172030814,46.763977532
2453,L8122120,L812212004,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:35:00Z,11200.0,12,Interpolation,16,Non qualifiée,True,-0.172030814,46.763977532
2454,L8134020,L813402001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:35:00Z,879.0,0,Mesure,16,Non qualifiée,True,-0.19111622,46.77429523
2455,L8134020,L813402001,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:35:00Z,3520.0,12,Interpolation,16,Non qualifiée,True,-0.19111622,46.77429523
2456,L8142110,L814211001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:35:00Z,623.0,0,Mesure,16,Non qualifiée,True,-0.139912183,46.883600346
2457,L8142110,L814211001,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:35:00Z,13800.0,12,Interpolation,16,Non qualifiée,True,-0.139912183,46.883600346
2458,L8213010,L821301001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:35:00Z,834.0,0,Mesure,16,Non qualifiée,True,-0.186961428,46.92308205
2459,L8213010,L821301001,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:35:00Z,4290.0,12,Interpolation,16,Non qualifiée,True,-0.186961428,46.92308205
2460,L8222110,L822211001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:35:00Z,1447.0,0,Mesure,16,Non qualifiée,True,-0.191248779,46.952492153
2461,L8222110,L822211001,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:35:00Z,18500.0,12,Interpolation,16,Non qualifiée,True,-0.191248779,46.952492153
2462,L8343010,L834301001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:35:00Z,810.0,0,Mesure,16,Non qualifiée,True,-0.356461584,46.997660056
2463,L8343010,L834301001,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:35:00Z,10100.0,12,Interpolation,16,Non qualifiée,True,-0.356461584,46.997660056
2464,L8402110,L840211001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:35:00Z,211.0,0,Mesure,16,Non qualifiée,True,-0.154410668,47.135904691
2465,L8402110,L840211002,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:35:00Z,1092.0,0,Mesure,16,Non qualifiée,True,-0.142074829,47.144899181
2466,L8402110,L840211002,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:35:00Z,32600.0,12,Interpolation,16,Non qualifiée,True,-0.142074829,47.144899181
2467,L8523010,L852301001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:35:00Z,1838.0,0,Mesure,16,Non qualifiée,True,-0.089621633,47.097294782
2468,L8523010,L852301001,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:35:00Z,6670.0,12,Interpolation,16,Non qualifiée,True,-0.089621633,47.097294782
2469,L8602110,L860211002,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:35:00Z,2249.0,0,Mesure,16,Non qualifiée,True,-0.080336082,47.215744977
2470,L8602110,L860211002,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:35:00Z,53700.0,12,Interpolation,12,Douteuse,True,-0.080336082,47.215744977
2471,L8000010,L800001020,H,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,1945.0,0,Mesure,16,Non qualifiée,True,-0.075428626,47.262418207
2472,L8000010,L800001020,Q,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,1300000.0,12,Interpolation,16,Non qualifiée,True,-0.075428626,47.262418207
2473,L8000010,L800001030,H,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,2092.0,0,Mesure,16,Non qualifiée,True,0.062725437,47.21563207
2474,L8122120,L812212001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,473.0,0,Mesure,16,Non qualifiée,True,-0.166850805,46.786083352
2475,L8122120,L812212004,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,1037.0,0,Mesure,16,Non qualifiée,True,-0.172030814,46.763977532
2476,L8122120,L812212004,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,11200.0,12,Interpolation,16,Non qualifiée,True,-0.172030814,46.763977532
2477,L8134020,L813402001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,876.0,0,Mesure,16,Non qualifiée,True,-0.19111622,46.77429523
2478,L8134020,L813402001,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,3460.0,12,Interpolation,16,Non qualifiée,True,-0.19111622,46.77429523
2479,L8142110,L814211001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,624.0,0,Mesure,16,Non qualifiée,True,-0.139912183,46.883600346
2480,L8142110,L814211001,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,13800.0,12,Interpolation,16,Non qualifiée,True,-0.139912183,46.883600346
2481,L8213010,L821301001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,834.0,0,Mesure,16,Non qualifiée,True,-0.186961428,46.92308205
2482,L8213010,L821301001,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,4290.0,12,Interpolation,16,Non qualifiée,True,-0.186961428,46.92308205
2483,L8222110,L822211001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,1447.0,0,Mesure,16,Non qualifiée,True,-0.191248779,46.952492153
2484,L8222110,L822211001,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,18500.0,12,Interpolation,16,Non qualifiée,True,-0.191248779,46.952492153
2485,L8343010,L834301001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,806.0,0,Mesure,16,Non qualifiée,True,-0.356461584,46.997660056
2486,L8343010,L834301001,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,10000.0,12,Interpolation,16,Non qualifiée,True,-0.356461584,46.997660056
2487,L8402110,L840211001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,211.0,0,Mesure,16,Non qualifiée,True,-0.154410668,47.135904691
2488,L8402110,L840211002,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,1089.0,0,Mesure,16,Non qualifiée,True,-0.142074829,47.144899181
2489,L8402110,L840211002,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,32600.0,12,Interpolation,16,Non qualifiée,True,-0.142074829,47.144899181
2490,L8523010,L852301001,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,1838.0,0,Mesure,16,Non qualifiée,True,-0.089621633,47.097294782
2491,L8523010,L852301001,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,6670.0,12,Interpolation,16,Non qualifiée,True,-0.089621633,47.097294782
2492,L8602110,L860211002,H,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,2250.0,0,Mesure,16,Non qualifiée,True,-0.080336082,47.215744977
2493,L8602110,L860211002,Q,2023-11-19T00:00:01Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,53700.0,12,Interpolation,12,Douteuse,True,-0.080336082,47.215744977
2494,L8700010,L870001020,H,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,2511.0,0,Mesure,16,Non qualifiée,True,-0.230904781,47.345018049
2495,M5014210,M501421020,H,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,835.0,0,Mesure,16,Non qualifiée,True,-0.509225007,47.375686585
2496,M5014210,M501421020,Q,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,857.0,12,Interpolation,16,Non qualifiée,True,-0.509225007,47.375686585
2497,M5102010,M510201010,H,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,902.0,0,Mesure,16,Non qualifiée,True,-0.374479334,47.19299553
2498,M5102010,M510201010,Q,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,2280.0,12,Interpolation,16,Non qualifiée,True,-0.374479334,47.19299553
2499,M5124310,M512431010,H,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,460.0,0,Mesure,16,Non qualifiée,True,-0.481930752,47.223633643
2500,M5214010,M521401020,H,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,647.0,0,Mesure,16,Non qualifiée,True,-0.621667188,47.302060918
2501,M5214010,M521401020,Q,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,1760.0,12,Interpolation,12,Douteuse,True,-0.621667188,47.302060918
2502,M5222010,M522201010,H,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,987.0,0,Mesure,16,Non qualifiée,True,-0.632160202,47.316359144
2503,M5222010,M522201010,Q,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,6800.0,12,Interpolation,12,Douteuse,True,-0.632160202,47.316359144
2504,M7005610,M700561010,H,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,348.0,0,Mesure,16,Non qualifiée,True,-0.555234501,46.701244389
2505,M7005610,M700561010,Q,2023-11-19T00:10:00Z,2023-11-19T06:00:00Z,4,31,2023-11-19T05:30:00Z,1650.0,12,Interpolation,16,Non qualifiée,True,-0.555234501,46.701244389
